City_ID,City_ID,City,Lat,Lon,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
344,5,briancon,44.9,6.65,273.9,64,14,1.12,FR,1706661784
345,6,masina,-4.3836,15.3914,300.31,89,75,0.0,CD,1706661785
346,7,puerto madero,14.7208,-92.4215,302.26,70,40,2.06,MX,1706661749
347,8,mooloolaba,-26.6833,153.1167,300.96,81,96,2.68,AU,1706661785
348,9,iranshahr,27.2025,60.6848,286.34,41,0,2.06,IR,1706661785
349,10,orangeville,43.9168,-80.0997,273.47,92,100,2.86,CA,1706661785
350,11,kibaya,-5.3,36.5667,288.74,98,100,1.23,TZ,1706661785
351,12,geraldton,-28.7667,114.6,309.38,24,0,1.54,AU,1706661786
352,13,sirte,31.2089,16.5887,286.68,63,25,8.01,LY,1706661786
353,14,acarau,-2.8856,-40.12,300.16,82,4,5.16,BR,1706661786
354,15,christchurch,-43.5333,172.6333,296.19,61,0,10.29,NZ,1706661786
355,16,ankang,32.68,109.0172,281.03,70,77,1.45,CN,1706661759
356,17,vihti,60.417,24.3197,274.55,96,100,2.68,FI,1706661786
357,18,olyokminsk,60.3736,120.4264,236.47,100,94,1.49,RU,1706661786
358,19,heunghae,36.1125,129.3522,280.11,66,81,1.82,KR,1706661787
359,20,okha,53.5739,142.9478,254.56,92,97,6.71,RU,1706661787
360,21,paita,-5.0892,-81.1144,297.21,86,100,4.76,PE,1706661787
361,22,al kharijah,25.4514,30.5464,281.42,46,0,2.83,EG,1706661787
362,23,lamballe,48.4676,-2.5144,279.21,81,100,0.45,FR,1706661787
363,24,riverton,40.5219,-111.9391,284.45,63,0,1.54,US,1706661648
364,25,spassk,52.747,87.7545,255.24,99,100,1.34,RU,1706661787
365,26,gargalianoi,37.0667,21.6333,280.49,57,99,4.96,GR,1706661788
366,27,brandon,27.9378,-82.2859,287.52,77,0,2.06,US,1706661746
367,28,kokpekty,48.75,82.4,256.78,95,100,1.49,KZ,1706661788
368,29,muromtsevo,56.3724,75.2418,257.73,97,99,2.64,RU,1706661788
369,30,muynoq,43.7683,59.0214,269.0,77,100,5.35,UZ,1706661788
370,31,minas de marcona,-15.2119,-75.1103,292.17,81,100,5.26,PE,1706661789
371,32,brak,27.5496,14.2714,281.17,59,2,4.58,LY,1706661789
372,33,padangsidempuan,1.3667,99.2667,297.14,89,100,1.5,ID,1706661789
373,34,tofol,5.3248,163.0078,302.03,79,100,7.72,FM,1706661789
374,35,tibanbang,6.6315,126.1055,297.65,94,100,3.2,PH,1706661789
375,36,port lincoln,-34.7333,135.8667,292.34,60,0,5.78,AU,1706661790
376,37,marshall,34.3834,-86.3333,287.32,62,100,4.63,US,1706661647
377,38,dabou,5.3256,-4.3769,299.46,87,5,3.87,CI,1706661790
378,39,derzhavinsk,51.1,66.3167,252.0,100,67,2.75,KZ,1706661790
379,40,howrah,22.5892,88.3103,292.15,94,75,2.57,IN,1706661790
380,41,kangding,30.0513,101.9603,274.76,64,0,3.43,CN,1706661790
381,42,puntarenas,9.9763,-84.8384,299.91,69,16,3.3,CR,1706661790
382,43,berezovyy,51.6667,135.7,252.96,72,17,0.41,RU,1706661791
383,45,northam,51.0333,-4.2167,275.16,90,80,2.99,GB,1706661507
384,46,xilin hot,43.9667,116.0333,243.92,98,35,1.36,CN,1706661791
385,47,catriel,-37.8791,-67.7956,305.38,10,0,4.25,AR,1706661791
386,48,jaciara,-15.9653,-54.9683,297.43,74,100,0.57,BR,1706661669
387,49,kitimat,54.0524,-128.6534,281.43,64,100,1.47,CA,1706661791
388,50,turpan,42.9333,89.1667,271.27,49,100,1.85,CN,1706661556
389,1,myrina,39.8797,25.0742,278.73,56,75,13.89,GR,1706661792
390,2,ghanzi,-21.5667,21.7833,294.07,82,100,3.89,BW,1706661792
391,3,prado,-17.3411,-39.2208,298.78,87,100,4.88,BR,1706661792
392,4,lata,40.1629,-8.3327,282.64,77,100,1.84,PT,1706661792
393,5,coaldale,49.7167,-112.6185,284.97,62,75,8.75,CA,1706661792
394,6,remire-montjoly,4.9167,-52.2667,300.17,89,75,2.06,GF,1706661792
395,7,princeton,25.5384,-80.4089,292.6,72,75,0.0,US,1706661793
396,8,pandan,14.0453,124.1694,299.69,73,97,7.9,PH,1706661793
397,9,sambava,-14.2667,50.1667,297.55,90,100,1.83,MG,1706661793
398,10,east ballina,-28.8667,153.5833,300.26,62,79,4.51,AU,1706661793
399,11,birmitrapur,22.4,84.7667,287.07,56,18,1.36,IN,1706661793
400,12,saldus,56.6636,22.4881,274.76,93,100,2.83,LV,1706661793
401,13,belozersk,60.0326,37.7957,268.7,93,100,3.13,RU,1706661794
402,14,antsohihy,-14.8796,47.9875,295.65,97,49,1.58,MG,1706661794
403,15,mandalgovi,45.7625,106.2708,247.74,84,0,0.56,MN,1706661794
404,16,chabahar,25.2919,60.643,296.01,75,14,4.39,IR,1706661794
405,17,saint-philippe,-21.3585,55.7679,298.92,84,47,3.89,RE,1706661794
406,18,sinabang,2.4803,96.3801,300.4,81,94,2.01,ID,1706661794
407,19,haiku-pauwela,20.9219,-156.3051,296.58,95,100,3.09,US,1706661794
408,20,ashland,40.8167,-82.2665,275.43,96,100,2.21,US,1706661795
409,21,fort mcmurray,56.7268,-111.381,282.92,49,75,11.83,CA,1706661795
410,22,katsuura,35.1333,140.3,286.05,57,5,5.9,JP,1706661795
411,23,garachico,28.7781,-17.7646,290.09,63,0,3.09,ES,1706661795
412,24,new romney,50.986,0.9412,280.49,89,100,1.03,GB,1706661795
413,26,songyuan,45.1171,124.8568,253.77,93,16,3.32,CN,1706661796
414,27,chernyshkovskiy,48.4219,42.2308,268.13,94,81,3.17,RU,1706661796
415,29,mazagao,-0.115,-51.2894,300.18,92,82,1.89,BR,1706661796
416,30,cedeira,43.6797,-8.0209,284.72,81,96,1.42,ES,1706661796
417,31,mangalia,43.8,28.5833,275.59,75,97,4.87,RO,1706661796
418,32,huai khot,15.2909,99.6166,297.06,78,10,1.0,TH,1706661797
419,33,birzebbuga,35.8258,14.5269,284.9,66,75,3.09,MT,1706661797
420,34,fisterra,42.9049,-9.2629,283.16,77,100,2.58,ES,1706661797
421,35,jidong,45.2167,131.0833,259.93,90,100,2.91,CN,1706661797
422,36,huntley,42.1681,-88.4281,276.41,87,100,1.79,US,1706661795
423,37,fort bragg,35.139,-79.006,281.99,71,100,0.0,US,1706661797
424,38,arno,60.1167,18.6333,274.7,100,100,2.89,SE,1706661798
425,39,caxias,38.7031,-9.2767,288.73,80,0,3.6,PT,1706661798
426,40,midvagur,62.0511,-7.1939,280.61,87,100,6.69,FO,1706661798
427,41,eldorado,-23.7869,-54.2836,297.53,48,0,1.94,BR,1706661552
428,42,ribeira brava,32.65,-17.0667,292.6,62,96,0.89,PT,1706661798
429,43,cobija,-11.0267,-68.7692,297.3,95,100,0.43,BO,1706661799
430,44,el calafate,-50.3408,-72.2768,285.37,71,69,4.34,AR,1706661784
431,45,soran,49.78,72.8506,263.42,95,100,3.61,KZ,1706661799
432,46,ventspils,57.3894,21.5606,277.11,100,100,4.63,LV,1706661799
433,47,harper,4.375,-7.7169,300.14,83,94,3.22,LR,1706661799
434,48,pljevlja,43.3333,19.3333,269.78,70,1,1.52,ME,1706661799
435,49,recani,31.2846,-4.2688,283.68,48,0,1.8,MA,1706661800
436,50,choibalsan,48.0667,114.5,245.32,89,5,4.51,MN,1706661800
437,1,beitbridge,-22.2167,30.0,295.73,73,5,5.46,ZW,1706661800
438,2,phitsanulok,16.9167,100.5,292.21,78,0,0.64,TH,1706661800
439,3,casper,42.8666,-106.3131,282.48,49,0,7.72,US,1706661531
440,4,saint-ismier,45.2471,5.8286,282.99,57,81,1.15,FR,1706661801
441,5,kupjansk,49.7209,37.5998,270.16,90,100,2.16,UA,1706661801
442,6,berezovo,63.9381,65.0419,258.97,96,100,2.71,RU,1706661801
443,7,mendoza,-32.8908,-68.8272,307.89,34,40,0.0,AR,1706661729
444,8,quibala,-10.7337,14.98,290.69,99,100,0.81,AO,1706661801
445,9,reggane,26.7158,0.1714,289.88,31,0,8.0,DZ,1706661801
446,10,cockburn town,21.4612,-71.1419,297.22,57,1,4.13,TC,1706661802
447,12,envira,-7.3,-70.2167,297.28,97,100,0.92,BR,1706661802
448,13,hasaki,35.7333,140.8333,281.09,62,8,4.73,JP,1706661802
449,14,nikolayevsk-on-amure,53.1406,140.73,255.59,83,56,3.44,RU,1706661802
450,15,sault ste. marie,46.5168,-84.3333,275.31,96,100,1.03,CA,1706661802
451,16,dobryanka,58.4619,56.4165,270.91,96,100,4.37,RU,1706661802
452,17,jales,-20.2689,-50.5458,298.02,37,94,1.3,BR,1706661803
453,18,aksu,41.1231,80.2644,270.63,62,100,1.41,CN,1706661803
454,19,causeni,46.6442,29.4139,268.72,71,10,1.09,MD,1706661803
455,20,zhanaozen,43.3,52.8,268.83,76,65,4.3,KZ,1706661803
456,21,natal,-5.795,-35.2094,301.27,74,20,3.09,BR,1706661803
457,22,nouadhibou,20.931,-17.0347,293.14,42,0,6.69,MR,1706661803
458,23,lerwick,60.1545,-1.1494,281.15,81,100,15.21,GB,1706661804
459,24,al bardiyah,31.7561,25.0865,282.76,73,98,6.6,LY,1706661804
460,25,sidi ifni,29.3797,-10.173,292.01,33,100,3.85,MA,1706661804
461,26,adrar,20.5022,-10.0711,289.57,13,0,4.64,MR,1706661804
462,27,tan-tan,28.438,-11.1032,293.14,21,100,5.09,MA,1706661804
463,28,shasta lake,40.6804,-122.3708,291.0,68,100,0.68,US,1706661804
464,29,port alfred,-33.5906,26.891,294.92,93,100,2.17,ZA,1706661805
465,30,atafu village,-8.5421,-172.5159,301.97,75,12,3.15,TK,1706661805
466,32,quincy,42.2529,-71.0023,271.18,78,100,3.6,US,1706661793
467,33,la tuque,47.4334,-72.7824,262.29,62,100,1.03,CA,1706661755
468,34,dudinka,69.4058,86.1778,256.27,84,100,9.39,RU,1706661805
469,35,klyuchi,52.2667,79.1667,258.68,90,100,2.58,RU,1706661805
470,36,kresttsy,58.2452,32.5165,272.78,97,100,2.72,RU,1706661805
471,37,mata-utu,-13.2816,-176.1745,302.82,78,100,6.7,WF,1706661806
472,38,igrim,63.1906,64.4162,259.54,96,100,1.86,RU,1706661806
473,39,oodweyne,9.4092,45.064,291.84,73,50,2.23,SO,1706661806
474,40,zhezqazghan,47.7833,67.7667,265.18,96,100,3.56,KZ,1706661806
475,41,tadine,-21.55,167.8833,299.31,67,100,3.24,NC,1706661806
476,42,martinsicuro,42.8811,13.9145,279.89,81,18,1.55,IT,1706661806
477,43,sola,-13.8833,167.55,301.31,72,100,2.28,VU,1706661807
478,44,pangai,-19.8,-174.35,298.21,100,100,0.0,TO,1706661807
479,45,puente alto,-33.6167,-70.5833,300.95,36,0,1.54,CL,1706661807
480,46,pontes e lacerda,-15.2261,-59.3353,300.66,61,86,0.37,BR,1706661807
481,47,leksand,60.7339,15.0032,272.28,99,100,1.13,SE,1706661807
482,48,international falls,48.6011,-93.411,272.61,88,0,1.54,US,1706661807
483,49,taytay,14.5678,121.1394,300.95,72,20,1.03,PH,1706661807
484,50,kyshtovka,56.555,76.6271,261.12,97,99,1.34,RU,1706661807
485,1,revda,56.801,59.9303,263.4,96,97,2.21,RU,1706661808
486,2,betio village,1.358,172.9211,303.17,71,100,3.3,KI,1706661808
487,4,melilla,35.2937,-2.9383,289.36,72,100,2.57,ES,1706661808
488,5,la manga del mar menor,37.6413,-0.7165,289.15,86,100,4.47,ES,1706661808
489,6,petawawa,45.9001,-77.3328,269.03,75,100,5.66,CA,1706661808
490,7,port hedland,-20.3167,118.5667,303.18,74,8,3.6,AU,1706661808
491,8,mount isa,-20.7333,139.5,299.02,89,100,9.77,AU,1706661809
492,9,thunder bay,48.4001,-89.3168,275.14,80,100,2.06,CA,1706661809
493,10,namibe,-15.1961,12.1522,297.95,78,32,2.38,AO,1706661809
494,11,baoqing,46.3317,132.2111,256.77,92,100,3.25,CN,1706661809
495,12,nyurba,63.2842,118.3319,246.55,98,100,1.46,RU,1706661809
496,13,san rafael del sur,11.8485,-86.4384,300.69,59,17,7.28,NI,1706661809
497,14,makum,27.5,95.45,287.05,79,100,0.68,IN,1706661809
498,15,erechim,-27.6342,-52.2739,290.33,90,0,1.92,BR,1706661809
499,16,maslyanino,54.3436,84.2111,249.49,99,100,1.41,RU,1706661810
500,17,angaur state,6.906,134.13,300.55,82,56,10.85,PW,1706661810
501,18,manismata,-2.4667,111.0333,297.85,96,100,0.06,ID,1706661810
502,19,nabire,-3.3667,135.4833,303.24,68,93,0.63,ID,1706661810
503,20,chipinge,-20.1883,32.6236,290.24,95,88,2.32,ZW,1706661810
504,21,iskateley,67.6803,53.1512,267.05,92,12,4.92,RU,1706661811
505,22,holualoa,19.6228,-155.9522,299.06,77,75,6.17,US,1706661811
506,23,martapura,-3.4167,114.85,300.2,89,40,2.06,ID,1706661811
507,24,kone,-21.0595,164.8658,301.62,70,87,1.72,NC,1706661811
508,25,fukuecho,32.6881,128.8419,286.35,94,75,2.57,JP,1706661811
509,26,caucete,-31.6518,-68.2811,304.08,35,100,7.97,AR,1706661811
510,27,antofagasta,-23.65,-70.4,293.75,81,67,2.08,CL,1706661534
511,28,dingzhou,38.5131,114.9956,269.21,64,76,4.14,CN,1706661812
512,30,isiro,2.7739,27.616,292.63,48,100,1.16,CD,1706661812
513,31,monrovia,6.3005,-10.7969,300.22,84,96,3.45,LR,1706661812
514,32,pacific grove,36.6177,-121.9166,289.27,85,0,4.47,US,1706661812
515,33,archangelos,36.2149,28.1149,283.32,71,100,0.62,GR,1706661813
516,34,santiago de cao,-7.9589,-79.2392,298.22,83,100,4.12,PE,1706661813
517,35,tual,-5.6667,132.75,301.78,77,100,6.83,ID,1706661813
518,36,inhambane,-23.865,35.3833,296.59,87,0,4.24,MZ,1706661528
519,37,chingirlau,51.095,54.0814,267.45,96,100,5.8,KZ,1706661813
520,38,podporozh'ye,60.9112,34.1706,269.14,93,100,2.38,RU,1706661813
521,40,serravalle scrivia,44.7228,8.8564,283.71,70,99,0.68,IT,1706661813
522,41,matadi,-5.8167,13.45,298.12,97,100,0.88,CD,1706661814
523,42,kerman,30.2832,57.0788,276.07,48,40,2.06,IR,1706661814
524,43,lingdong,46.5669,131.1453,256.37,92,100,1.4,CN,1706661814
525,44,mahina,-17.5065,-149.489,303.01,74,99,2.58,PF,1706661814
526,45,whistler,50.1164,-122.9695,279.57,100,100,0.0,CA,1706661814
527,46,ghadamis,30.1337,9.5007,283.12,52,51,3.94,LY,1706661815
528,47,saudarkrokur,65.7461,-19.6394,268.81,84,100,5.6,IS,1706661815
529,48,santo antonio de posse,-22.6061,-46.9194,300.16,46,100,1.71,BR,1706661815
530,49,dok kham tai,19.1624,99.9934,292.01,87,78,1.24,TH,1706661815
531,50,rocky mountain house,52.3668,-114.9188,283.21,34,100,3.09,CA,1706661815
532,1,waddan,29.1614,16.139,281.02,82,6,3.0,LY,1706661815
533,2,malango,-2.9627,119.9001,298.09,83,74,0.54,ID,1706661815
534,3,ixtapa,20.7,-105.2,298.72,69,75,2.57,MX,1706661816
535,5,san luis de la loma,17.2706,-100.8939,298.63,77,100,1.26,MX,1706661816
536,6,bucyrus,40.8084,-82.9755,274.4,94,100,2.65,US,1706661816
537,7,altay,47.8667,88.1167,259.97,71,99,2.06,CN,1706661816
538,8,prince albert,53.2001,-105.7677,280.12,61,75,6.17,CA,1706661816
539,9,bamboo flat,11.7,92.7167,298.2,94,20,1.03,IN,1706661817
540,10,turkmenbasy,40.0222,52.9552,273.58,80,40,3.09,TM,1706661817
541,11,kamenica,50.8333,12.9167,281.09,81,100,0.45,DE,1706661817
542,12,aridaia,40.9731,22.0564,275.47,57,0,3.02,GR,1706661817
543,13,nadi,-17.8,177.4167,304.15,70,75,3.6,FJ,1706661727
544,14,shangmei,27.7428,111.2956,282.86,96,100,0.44,CN,1706661818
545,15,yuzhno-kurilsk,44.0306,145.8556,271.14,71,100,0.69,RU,1706661818
546,16,manta,-0.95,-80.7333,300.93,74,75,5.81,EC,1706661784
547,17,mount pearl,47.5166,-52.7813,268.13,83,100,8.23,CA,1706661818
548,18,majdal shams,33.2684,35.7694,273.9,94,96,0.64,IL,1706661818
549,19,yangjiang,21.85,111.9667,293.55,80,95,2.3,CN,1706661818
550,20,ambodifotatra,-16.9833,49.85,299.49,79,40,8.12,MG,1706661818
551,21,hede,33.7681,120.2517,279.58,98,100,2.55,CN,1706661818
552,22,motueka,-41.1333,173.0167,298.2,49,44,3.75,NZ,1706661819
553,23,moscow,55.7522,37.6156,272.44,100,97,1.1,RU,1706661673
554,24,greymouth,-42.4667,171.2,292.63,71,37,4.07,NZ,1706661819
555,25,conception bay south,47.4999,-52.9981,268.46,84,74,6.17,CA,1706661708
556,26,ouadda,8.0777,22.4007,293.68,23,100,2.69,CF,1706661819
557,27,carbonear,47.7332,-53.2148,268.85,78,97,6.69,CA,1706661819
558,29,kolonia town,6.964,158.206,303.15,66,100,5.14,FM,1706661819
559,30,porto novo,6.4965,2.6036,302.05,83,29,2.53,BJ,1706661820
560,31,tatahuicapan,18.2333,-94.75,292.5,81,12,2.55,MX,1706661820
561,32,lewistown,40.5992,-77.5714,276.68,87,100,0.0,US,1706661820
562,33,wad medani,14.4012,33.5199,292.44,17,51,5.66,SD,1706661820
563,34,kristiansund,63.1115,7.732,279.51,42,100,6.69,NO,1706661820
564,35,plast,54.3691,60.8136,260.09,96,100,1.4,RU,1706661820
565,36,farafangana,-22.8167,47.8333,296.32,85,100,3.47,MG,1706661820
566,37,richards bay,-28.783,32.0377,295.28,84,0,1.62,ZA,1706661821
567,38,padang,-0.9492,100.3543,299.18,76,100,1.55,ID,1706661821
568,39,glace bay,46.1969,-59.957,268.09,74,40,4.12,CA,1706661821
569,40,las tablas,7.7667,-80.2833,297.69,99,25,9.27,PA,1706661821
570,41,rikaze,29.25,88.8833,267.17,56,0,1.65,CN,1706661821
571,42,enterprise,36.0252,-115.2419,294.76,28,20,0.0,US,1706661821
572,43,baotou,40.6522,109.8222,260.97,81,96,1.7,CN,1706661821
573,44,vorkuta,67.5,64.0,260.01,96,100,4.7,RU,1706661822
574,45,oranjemund,-28.55,16.4333,290.89,94,6,2.09,NA,1706661822
575,46,papao,-17.75,-149.55,302.96,85,78,3.46,PF,1706661822
576,47,elliot lake,46.3834,-82.6331,272.42,99,100,1.29,CA,1706661822
577,48,betioky,-23.7167,44.3833,294.53,80,41,3.52,MG,1706661822
578,49,tomatlan,19.9333,-105.25,296.79,83,100,1.35,MX,1706661822
579,50,jatiroto,-7.8833,111.1167,299.48,81,28,1.3,ID,1706661822
580,1,pudasjarvi,65.3833,26.9167,269.56,91,14,4.12,FI,1706661822
581,2,baiyin,36.5583,104.2081,270.21,35,100,2.01,CN,1706661823
582,3,yanam,16.7333,82.2167,290.92,94,6,0.76,IN,1706661823
583,5,manakara,-22.1333,48.0167,295.71,88,98,3.3,MG,1706661823
584,6,den burg,53.0542,4.7972,279.25,84,100,2.57,NL,1706661823
585,7,las praderas,-3.3348,-79.7984,298.56,96,100,1.91,EC,1706661823
586,8,qinzhou,21.95,108.6167,291.11,98,100,2.87,CN,1706661555
